noted_date,simple_id,room_id,temp,out/in
2018-10-30 12:24:00,16843,Room Admin,44,Out
2018-10-30 12:22:00,16845,Room Admin,46,Out
2018-10-30 12:20:00,16847,Room Admin,45,Out
2018-10-30 12:17:00,16848,Room Admin,45,Out
2018-10-30 12:15:00,16849,Room Admin,45,Out
2018-10-30 12:13:00,16850,Room Admin,46,Out
2018-10-30 12:07:00,16853,Room Admin,45,Out
2018-10-30 12:04:00,16854,Room Admin,45,Out
2018-10-30 12:04:00,16855,Room Admin,45,Out
2018-10-30 12:02:00,16857,Room Admin,45,Out
2018-10-30 12:00:00,16858,Room Admin,46,Out
2018-10-30 11:56:00,16861,Room Admin,45,Out
2018-10-30 11:46:00,16863,Room Admin,46,Out
2018-10-30 11:40:00,16865,Room Admin,46,Out
2018-10-30 11:38:00,16866,Room Admin,46,Out
2018-10-30 11:36:00,16867,Room Admin,45,Out
2018-10-30 11:30:00,16869,Room Admin,46,Out
2018-10-30 11:28:00,16871,Room Admin,45,Out
2018-10-30 11:24:00,16872,Room Admin,46,Out
2018-10-30 11:12:00,16875,Room Admin,46,Out
2018-10-30 11:10:00,16876,Room Admin,47,Out
