"noted_date","temperature_inside","__dt"
"2018-10-23 04:21:00","30","2022-03-29 00:00:00.000"
"2018-10-23 04:25:00","30","2022-03-29 00:00:00.000"
"2018-10-23 04:30:00","30","2022-03-29 00:00:00.000"
"2018-10-23 04:34:00","30","2022-03-29 00:00:00.000"
"2018-10-23 04:53:00","30","2022-03-29 00:00:00.000"
"2018-10-23 04:45:00","30","2022-03-29 00:00:00.000"
"2018-10-23 04:57:00","30","2022-03-29 00:00:00.000"
"2018-10-23 05:07:00","30","2022-03-29 00:00:00.000"
"2018-10-23 05:10:00","30","2022-03-29 00:00:00.000"
"2018-10-23 05:28:00","30","2022-03-29 00:00:00.000"
"2018-10-23 05:59:00","30","2022-03-29 00:00:00.000"
"2018-10-23 06:03:00","30","2022-03-29 00:00:00.000"
"2018-10-23 06:13:00","30","2022-03-29 00:00:00.000"
"2018-10-23 06:26:00","30","2022-03-29 00:00:00.000"
"2018-10-23 06:33:00","30","2022-03-29 00:00:00.000"
"2018-10-23 06:45:00","30","2022-03-29 00:00:00.000"
"2018-10-23 06:36:00","30","2022-03-29 00:00:00.000"
"2018-10-23 06:54:00","30","2022-03-29 00:00:00.000"
"2018-10-23 07:00:00","30","2022-03-29 00:00:00.000"
"2018-10-23 07:07:00","30","2022-03-29 00:00:00.000"
"2018-10-23 07:16:00","30","2022-03-29 00:00:00.000"
"2018-10-23 07:20:00","30","2022-03-29 00:00:00.000"
"2018-10-23 07:22:00","31","2022-03-29 00:00:00.000"
"2018-10-23 07:27:00","31","2022-03-29 00:00:00.000"
"2018-10-23 07:31:00","31","2022-03-29 00:00:00.000"
"2018-10-23 07:36:00","31","2022-03-29 00:00:00.000"
"2018-10-23 07:40:00","31","2022-03-29 00:00:00.000"
"2018-10-23 07:49:00","31","2022-03-29 00:00:00.000"
"2018-10-23 07:54:00","31","2022-03-29 00:00:00.000"
"2018-10-23 07:58:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:02:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:07:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:11:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:15:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:19:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:22:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:40:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:44:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:31:00","31","2022-03-29 00:00:00.000"
"2018-10-23 08:57:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:06:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:04:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:11:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:14:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:16:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:31:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:18:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:41:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:51:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:54:00","31","2022-03-29 00:00:00.000"
"2018-10-23 09:56:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:00:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:09:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:12:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:21:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:34:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:39:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:28:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:47:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:52:00","31","2022-03-29 00:00:00.000"
"2018-10-23 10:56:00","31","2022-03-29 00:00:00.000"
"2018-10-23 11:15:00","31","2022-03-29 00:00:00.000"
"2018-10-23 11:00:00","31","2022-03-29 00:00:00.000"
"2018-10-23 11:22:00","31","2022-03-29 00:00:00.000"
"2018-10-23 11:33:00","31","2022-03-29 00:00:00.000"
"2018-10-23 11:38:00","30","2022-03-29 00:00:00.000"
"2018-10-23 11:35:00","31","2022-03-29 00:00:00.000"
"2018-10-23 11:41:00","31","2022-03-29 00:00:00.000"
"2018-10-23 11:52:00","31","2022-03-29 00:00:00.000"
"2018-10-23 12:05:00","31","2022-03-29 00:00:00.000"
"2018-10-23 12:07:00","30","2022-03-29 00:00:00.000"
"2018-10-23 12:09:00","31","2022-03-29 00:00:00.000"
"2018-10-23 12:13:00","31","2022-03-29 00:00:00.000"
"2018-10-23 12:19:00","30","2022-03-29 00:00:00.000"
"2018-10-23 12:29:00","30","2022-03-29 00:00:00.000"
"2018-10-23 12:33:00","30","2022-03-29 00:00:00.000"
"2018-10-23 12:31:00","30","2022-03-29 00:00:00.000"
"2018-10-23 12:39:00","30","2022-03-29 00:00:00.000"
"2018-10-23 12:45:00","31","2022-03-29 00:00:00.000"
"2018-10-23 13:03:00","31","2022-03-29 00:00:00.000"
"2018-10-23 13:05:00","32","2022-03-29 00:00:00.000"
"2018-10-23 14:09:00","33","2022-03-29 00:00:00.000"
"2018-10-23 14:11:00","32","2022-03-29 00:00:00.000"
"2018-10-23 14:13:00","33","2022-03-29 00:00:00.000"
"2018-10-23 14:19:00","32","2022-03-29 00:00:00.000"
"2018-10-23 14:37:00","33","2022-03-29 00:00:00.000"
"2018-10-23 14:35:00","32","2022-03-29 00:00:00.000"
"2018-10-23 14:27:00","33","2022-03-29 00:00:00.000"
"2018-10-23 15:57:00","33","2022-03-29 00:00:00.000"
"2018-10-23 15:59:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:05:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:07:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:09:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:17:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:19:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:27:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:25:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:29:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:33:00","33","2022-03-29 00:00:00.000"
"2018-10-23 16:35:00","33","2022-03-29 00:00:00.000"
"2018-10-23 18:41:00","33","2022-03-29 00:00:00.000"
"2018-10-23 18:45:00","33","2022-03-29 00:00:00.000"
"2018-10-23 18:47:00","33","2022-03-29 00:00:00.000"
"2018-10-23 19:54:00","34","2022-03-29 00:00:00.000"
"2018-10-23 19:56:00","33","2022-03-29 00:00:00.000"
"2018-10-24 07:15:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:15:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:17:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:17:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:24:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:24:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:26:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:27:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:39:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:43:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:43:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:52:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:59:00","31","2022-03-29 00:00:00.000"
"2018-10-24 07:59:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:01:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:01:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:03:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:03:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:08:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:08:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:18:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:22:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:18:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:22:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:24:00","30","2022-03-29 00:00:00.000"
"2018-10-24 08:24:00","30","2022-03-29 00:00:00.000"
"2018-10-24 08:26:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:28:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:28:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:40:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:42:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:44:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:44:00","31","2022-03-29 00:00:00.000"
"2018-10-24 08:42:00","31","2022-03-29 00:00:00.000"
"2018-10-24 09:14:00","31","2022-03-29 00:00:00.000"
"2018-10-24 09:14:00","31","2022-03-29 00:00:00.000"
"2018-10-24 09:30:00","30","2022-03-29 00:00:00.000"
"2018-10-24 09:30:00","30","2022-03-29 00:00:00.000"
"2018-10-24 09:44:00","30","2022-03-29 00:00:00.000"
"2018-10-24 09:45:00","30","2022-03-29 00:00:00.000"
"2018-10-24 10:58:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:00:00","30","2022-03-29 00:00:00.000"
"2018-10-24 10:58:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:00:00","30","2022-03-29 00:00:00.000"
"2018-10-24 11:02:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:02:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:51:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:51:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:53:00","30","2022-03-29 00:00:00.000"
"2018-10-24 11:53:00","30","2022-03-29 00:00:00.000"
"2018-10-24 11:55:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:55:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:57:00","30","2022-03-29 00:00:00.000"
"2018-10-24 11:59:00","31","2022-03-29 00:00:00.000"
"2018-10-24 11:57:00","30","2022-03-29 00:00:00.000"
"2018-10-24 11:59:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:01:00","30","2022-03-29 00:00:00.000"
"2018-10-24 12:01:00","30","2022-03-29 00:00:00.000"
"2018-10-24 12:07:00","30","2022-03-29 00:00:00.000"
"2018-10-24 12:07:00","30","2022-03-29 00:00:00.000"
"2018-10-24 12:09:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:09:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:17:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:17:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:19:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:19:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:21:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:21:00","31","2022-03-29 00:00:00.000"
"2018-10-24 12:31:00","32","2022-03-29 00:00:00.000"
"2018-10-24 12:31:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:09:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:09:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:23:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:29:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:23:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:29:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:31:00","33","2022-03-29 00:00:00.000"
"2018-10-24 13:31:00","33","2022-03-29 00:00:00.000"
"2018-10-24 13:37:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:37:00","32","2022-03-29 00:00:00.000"
"2018-10-24 13:39:00","33","2022-03-29 00:00:00.000"
"2018-10-24 13:39:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:05:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:05:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:07:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:07:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:11:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:11:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:17:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:17:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:19:00","33","2022-03-29 00:00:00.000"
"2018-10-24 14:19:00","33","2022-03-29 00:00:00.000"
"2018-10-25 06:05:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:15:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:17:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:20:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:20:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:24:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:24:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:30:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:30:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:30:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:31:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:31:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:31:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:31:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:31:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:31:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:32:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:32:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:34:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:35:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:35:00","29","2022-03-29 00:00:00.000"
"2018-10-25 06:37:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:35:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:37:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:37:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:37:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:37:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:38:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:39:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:41:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:43:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:44:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:44:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:44:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:46:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:48:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:49:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:49:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:50:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:52:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:53:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:54:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:56:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:54:00","30","2022-03-29 00:00:00.000"
"2018-10-25 06:56:00","31","2022-03-29 00:00:00.000"
"2018-10-25 06:57:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:58:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:58:00","28","2022-03-29 00:00:00.000"
"2018-10-25 06:58:00","28","2022-03-29 00:00:00.000"
"2018-10-25 07:00:00","28","2022-03-29 00:00:00.000"
"2018-10-25 07:01:00","31","2022-03-29 00:00:00.000"
"2018-10-25 07:02:00","28","2022-03-29 00:00:00.000"
"2018-10-25 07:03:00","28","2022-03-29 00:00:00.000"
"2018-10-25 07:03:00","31","2022-03-29 00:00:00.000"
"2018-10-25 07:04:00","28","2022-03-29 00:00:00.000"
"2018-10-25 07:07:00","28","2022-03-29 00:00:00.000"
"2018-10-25 07:10:00","28","2022-03-29 00:00:00.000"
"2018-10-25 07:11:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:11:00","30","2022-03-29 00:00:00.000"
"2018-10-25 07:12:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:12:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:13:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:16:00","31","2022-03-29 00:00:00.000"
"2018-10-25 07:13:00","28","2022-03-29 00:00:00.000"
"2018-10-25 07:20:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:21:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:21:00","31","2022-03-29 00:00:00.000"
"2018-10-25 07:27:00","31","2022-03-29 00:00:00.000"
"2018-10-25 07:30:00","31","2022-03-29 00:00:00.000"
"2018-10-25 07:32:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:35:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:37:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:45:00","31","2022-03-29 00:00:00.000"
"2018-10-25 07:41:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:45:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:47:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:47:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:48:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:48:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:49:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:51:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:51:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:52:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:52:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:52:00","31","2022-03-29 00:00:00.000"
"2018-10-25 07:53:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:53:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:54:00","29","2022-03-29 00:00:00.000"
"2018-10-25 07:58:00","31","2022-03-29 00:00:00.000"
"2018-10-25 08:01:00","31","2022-03-29 00:00:00.000"
"2018-10-25 08:01:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:01:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:03:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:02:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:04:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:05:00","31","2022-03-29 00:00:00.000"
"2018-10-25 08:06:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:07:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:06:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:07:00","31","2022-03-29 00:00:00.000"
"2018-10-25 08:07:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:08:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:08:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:11:00","31","2022-03-29 00:00:00.000"
"2018-10-25 08:09:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:14:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:15:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:17:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:16:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:20:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:21:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:21:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:28:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:30:00","31","2022-03-29 00:00:00.000"
"2018-10-25 08:29:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:34:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:34:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:36:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:42:00","30","2022-03-29 00:00:00.000"
"2018-10-25 08:44:00","31","2022-03-29 00:00:00.000"
"2018-10-25 08:53:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:52:00","28","2022-03-29 00:00:00.000"
"2018-10-25 08:55:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:04:00","31","2022-03-29 00:00:00.000"
"2018-10-25 09:06:00","31","2022-03-29 00:00:00.000"
"2018-10-25 09:06:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:07:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:07:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:08:00","31","2022-03-29 00:00:00.000"
"2018-10-25 09:10:00","31","2022-03-29 00:00:00.000"
"2018-10-25 09:12:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:12:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:19:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:21:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:20:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:22:00","31","2022-03-29 00:00:00.000"
"2018-10-25 09:24:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:27:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:29:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:34:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:35:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:34:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:39:00","28","2022-03-29 00:00:00.000"
"2018-10-25 09:41:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:41:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:41:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:42:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:42:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:43:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:45:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:48:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:49:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:49:00","29","2022-03-29 00:00:00.000"
"2018-10-25 09:49:00","29","2022-03-29 00:00:00.000"
"2018-10-25 12:19:00","28","2022-03-29 00:00:00.000"
"2018-10-25 12:19:00","28","2022-03-29 00:00:00.000"
"2018-10-25 12:26:00","28","2022-03-29 00:00:00.000"
"2018-10-25 12:30:00","28","2022-03-29 00:00:00.000"
"2018-10-25 12:30:00","28","2022-03-29 00:00:00.000"
"2018-10-25 12:35:00","31","2022-03-29 00:00:00.000"
"2018-10-25 12:35:00","28","2022-03-29 00:00:00.000"
"2018-10-25 12:37:00","31","2022-03-29 00:00:00.000"
"2018-10-25 12:38:00","29","2022-03-29 00:00:00.000"
"2018-10-25 12:51:00","30","2022-03-29 00:00:00.000"
"2018-10-25 12:51:00","29","2022-03-29 00:00:00.000"
"2018-10-25 12:54:00","30","2022-03-29 00:00:00.000"
"2018-10-25 12:56:00","30","2022-03-29 00:00:00.000"
"2018-10-25 12:58:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:01:00","30","2022-03-29 00:00:00.000"
"2018-10-25 12:53:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:10:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:14:00","32","2022-03-29 00:00:00.000"
"2018-10-25 13:14:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:26:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:22:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:27:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:21:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:30:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:31:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:33:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:35:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:36:00","32","2022-03-29 00:00:00.000"
"2018-10-25 13:41:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:44:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:41:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:45:00","30","2022-03-29 00:00:00.000"
"2018-10-25 13:52:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:00:00","32","2022-03-29 00:00:00.000"
"2018-10-25 13:58:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:02:00","31","2022-03-29 00:00:00.000"
"2018-10-25 14:03:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:04:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:04:00","32","2022-03-29 00:00:00.000"
"2018-10-25 14:06:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:06:00","32","2022-03-29 00:00:00.000"
"2018-10-25 14:11:00","31","2022-03-29 00:00:00.000"
"2018-10-25 14:07:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:11:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:12:00","32","2022-03-29 00:00:00.000"
"2018-10-25 14:13:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:16:00","32","2022-03-29 00:00:00.000"
"2018-10-25 14:18:00","32","2022-03-29 00:00:00.000"
"2018-10-25 14:23:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:24:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:31:00","31","2022-03-29 00:00:00.000"
"2018-10-25 14:24:00","32","2022-03-29 00:00:00.000"
"2018-10-25 14:34:00","31","2022-03-29 00:00:00.000"
"2018-10-25 14:37:00","31","2022-03-29 00:00:00.000"
"2018-10-25 14:43:00","31","2022-03-29 00:00:00.000"
"2018-10-25 14:44:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:50:00","30","2022-03-29 00:00:00.000"
"2018-10-25 14:59:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:03:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:03:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:14:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:15:00","33","2022-03-29 00:00:00.000"
"2018-10-25 15:19:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:20:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:24:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:35:00","33","2022-03-29 00:00:00.000"
"2018-10-25 15:31:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:37:00","33","2022-03-29 00:00:00.000"
"2018-10-25 15:37:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:39:00","33","2022-03-29 00:00:00.000"
"2018-10-25 15:41:00","33","2022-03-29 00:00:00.000"
"2018-10-25 15:43:00","33","2022-03-29 00:00:00.000"
"2018-10-25 15:43:00","32","2022-03-29 00:00:00.000"
"2018-10-25 15:43:00","32","2022-03-29 00:00:00.000"
"2018-10-25 15:46:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:47:00","31","2022-03-29 00:00:00.000"
"2018-10-25 15:54:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:00:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:02:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:02:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:02:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:08:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:10:00","31","2022-03-29 00:00:00.000"
"2018-10-25 16:10:00","32","2022-03-29 00:00:00.000"
"2018-10-25 16:13:00","32","2022-03-29 00:00:00.000"
